date,temperature,wind_speed,rainfall,pressure
2016-09-02,27.2,12.2,4.1,1007.1
2016-09-03,27.4,10.5,22.1,1007.6
2016-09-04,28.4,14.1,1.0,1009.8
2016-09-05,28.4,14.4,0.0,1010.5
2016-09-06,28.6,12.3,,1010.6
2016-09-07,27.6,13.4,0.3,1009.6
2016-09-08,27.9,10.0,5.1,1010.1
2016-09-09,27.2,10.7,0.0,1010.7
2016-09-10,27.8,10.6,26.9,1010.0
2016-09-11,27.8,10.8,0.8,1008.7
2016-09-12,28.3,10.1,7.9,1007.9
2016-09-13,28.0,9.4,0.0,1008.3
2016-09-14,28.9,9.2,6.1,1008.1
2016-09-15,26.2,11.3,2.0,1006.7
2016-09-16,26.9,8.8,81.0,1005.0
2016-09-17,26.7,11.5,50.0,1003.8
2016-09-18,26.3,14.5,56.9,1005.3
2016-09-19,26.6,12.2,35.1,1008.1
2016-09-20,25.2,10.4,23.1,1008.2
2016-09-21,25.9,10.7,143.0,1008.0
2016-09-22,27.1,12.0,103.9,1007.7
2016-09-23,27.0,12.1,39.9,1006.0
2016-09-24,27.3,11.0,93.0,1004.9
2016-09-25,27.4,10.4,1.0,1006.3
2016-09-26,28.7,11.4,7.1,1008.4
2016-09-27,28.1,12.2,0.0,1009.2
2016-09-28,28.3,10.9,2.0,1008.6
2016-09-29,28.3,10.9,0.0,1008.1
2016-09-30,28.0,9.9,0.0,1007.6
2016-10-01,26.3,10.0,4.1,1007.4
2016-10-02,25.1,10.5,9.9,1008.3
2016-10-03,25.7,9.2,2.0,1007.3
2016-10-04,25.6,9.8,0.5,1007.7
2016-10-05,26.3,10.5,41.9,1008.5
2016-10-06,26.9,11.6,19.1,1008.9
2016-10-07,27.7,11.5,2.0,1008.8
2016-10-08,28.0,11.6,0.0,1008.9
2016-10-09,28.1,9.9,,1008.7
2016-10-10,28.7,8.7,,1008.7
2016-10-11,28.6,9.8,,1009.5
2016-10-12,28.2,10.1,,1009.4
2016-10-13,28.3,11.1,,1009.9
2016-10-14,28.6,10.0,,1009.9
2016-10-15,29.0,9.3,,1010.0
2016-10-16,29.4,9.2,,1010.9
2016-10-17,29.9,9.0,,1010.3
2016-10-18,30.9,9.2,,1009.3
2016-10-19,30.2,9.6,,1008.6
2016-10-20,29.4,8.3,,1008.0
2016-10-21,28.7,8.6,,1008.8
2016-10-22,28.8,9.2,,1010.4
2016-10-23,28.4,9.0,,
2016-10-24,28.4,9.0,,1010.8
2016-10-25,27.9,11.6,,1010.6
2016-10-26,27.4,7.5,,1010.7
2016-10-27,29.0,8.4,,1011.7
2016-10-28,29.1,9.7,,1011.1
2016-10-29,28.3,8.4,,1010.5
2016-10-30,28.0,8.0,,1011.0
2016-10-31,29.8,9.9,,1012.4
2016-11-01,30.1,10.0,,1012.4
2016-11-02,29.4,11.9,,1011.7
2016-11-03,28.6,9.0,,1011.8
2016-11-04,27.7,9.3,,1010.6
2016-11-05,27.6,9.0,,1009.5
2016-11-06,28.0,8.3,,1010.9
2016-11-07,27.2,9.1,,1012.7
2016-11-08,28.0,8.4,,1013.2
2016-11-09,27.6,7.8,,1013.7
2016-11-10,26.6,7.7,,1012.9
2016-11-11,26.8,8.9,,1011.9
2016-11-12,27.4,7.6,,1012.4
